,RMSE(Direction_x),P(Direction_x),RMSE(Direction_y),P(Direction_y),R2(Direction)
c16,0.19078093773924165,1.3390363742421034e-07,0.11359281744762509,0.6645600884891273,0.9506993056196461
c17,0.04730110926053551,1.3545180106292149e-08,0.1506002966539922,2.3344035069547695e-27,0.9750821557104524
c18,0.16493460902495924,0.6918008331094432,0.12639191930488236,1.9085466873763557e-23,0.956821657480212
c19,0.1544912322964563,0.04601118673345255,0.08936789983828983,1.5772017911889787e-09,0.9681458376220158
c20,0.1043825863411546,0.009838125236903228,0.1479619260351963,0.4698474826776281,0.9672115441126865
c21,0.11202202847679521,1.1948895078839932e-06,0.08965054949031831,3.06758154201847e-14,0.979413844112028
mean,0.1289854171898571,0.12460858123635404,0.11959423479505067,0.1890679287906646,0.9662290574428402
std,0.05162743333172963,0.27843793548966744,0.027050260323024905,0.2993047537237021,0.010830767659834234
